"","X","type","NAME","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1",1,"Central Tallgrass Prairie","Aspen Parkland/Northern Glaciated Plains",9.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.49,NA,NA,NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,NA,NA,NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,NA,NA,NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,NA,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2,"Central Tallgrass Prairie","Central Appalachians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",3,"Central Tallgrass Prairie","Central Corn Belt Plains",10.78,NA,NA,NA,NA,NA,NA,336,NA,335,NA,NA,NA,NA,29.2,-7.36,NA,21,NA,1.18,NA,NA,NA,NA,NA,NA,224,NA,221,NA,NA,NA,NA,1.85,2.4,NA,6.42,NA,1.08,NA,NA,NA,NA,NA,NA,213,NA,219,NA,NA,NA,NA,1.78,2.2,NA,3.1,NA,1.31,NA,NA,NA,NA,NA,NA,232,NA,224,NA,NA,NA,NA,1.94,2.49,NA,10.01,NA,1.2,NA,NA,NA,NA,NA,NA,1.02,NA,1.01,NA,NA,NA,NA,1.03,1.02,NA,1.2,NA,100,0,0,0,4.917,12.601,0,57.812,0,0,0,0,0,0,0,1.98,0,0.213,0
"4",4,"Central Tallgrass Prairie","Central Great Plains",11.42,NA,NA,NA,NA,NA,NA,315,NA,290,NA,NA,NA,NA,NA,-9.35,NA,21.7,NA,1.34,NA,NA,NA,NA,NA,NA,212,NA,191,NA,NA,NA,NA,NA,2.92,NA,4.49,NA,1.18,NA,NA,NA,NA,NA,NA,175,NA,142,NA,NA,NA,NA,NA,2.52,NA,3.42,NA,1.44,NA,NA,NA,NA,NA,NA,241,NA,219,NA,NA,NA,NA,NA,3.3,NA,5.41,NA,1.15,NA,NA,NA,NA,NA,NA,1.17,NA,1.05,NA,NA,NA,NA,NA,1.17,NA,1.1,NA,100,0,0,0,0,99.716,0,58.303,0,0,0,0,0,0,0,100,0,46.569,0
"5",5,"Central Tallgrass Prairie","Central Irregular Plains",11.79,NA,NA,NA,NA,NA,NA,383,NA,NA,NA,NA,NA,NA,NA,-5.88,NA,21.9,NA,1.29,NA,NA,NA,NA,NA,NA,241,NA,NA,NA,NA,NA,NA,NA,2.41,NA,4,NA,1.19,NA,NA,NA,NA,NA,NA,226,NA,NA,NA,NA,NA,NA,NA,2.41,NA,2.75,NA,1.4,NA,NA,NA,NA,NA,NA,273,NA,NA,NA,NA,NA,NA,NA,2.41,NA,7.49,NA,1.15,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,1,NA,1.2,NA,100,0,0,0,0,0.026,0,90.468,0,0,0,0,0,0,0,6,0,0,0
"6",6,"Central Tallgrass Prairie","Cross Timbers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",7,"Central Tallgrass Prairie","Driftless Area",8.09,NA,NA,NA,NA,NA,NA,347,NA,345,NA,NA,NA,NA,NA,-13.99,NA,20.8,NA,1.21,NA,NA,NA,NA,NA,NA,230,NA,230,NA,NA,NA,NA,NA,2.69,NA,4.34,NA,1.09,NA,NA,NA,NA,NA,NA,209,NA,209,NA,NA,NA,NA,NA,2.43,NA,2.62,NA,1.3,NA,NA,NA,NA,NA,NA,248,NA,248,NA,NA,NA,NA,NA,2.8,NA,5.42,NA,1.26,NA,NA,NA,NA,NA,NA,1.07,NA,1.07,NA,NA,NA,NA,NA,1.02,NA,1.39,NA,100,0,0,0,0,22.954,0,94.184,0,0,0,0,0,0,0,92.64,0,89.346,0
"8",8,"Central Tallgrass Prairie","Eastern Corn Belt Plains",11.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,-6.86,NA,21,0.884,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,2.57,NA,7.29,8.04,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,2.38,NA,5.72,7.46,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,2.77,NA,9.87,8.32,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,1.1,NA,1.15,1.1,100,0,0,0,55.741,91.081,0,11.037,1.34,0,0,0,0,0,0,0,0,0,0
"9",9,"Central Tallgrass Prairie","Flint Hills",12.65,NA,NA,NA,NA,NA,NA,371,NA,349,NA,NA,NA,NA,NA,-8.39,NA,22.7,NA,1.38,NA,NA,NA,NA,NA,NA,240,NA,219,NA,NA,NA,NA,NA,2.67,NA,3.98,NA,1.34,NA,NA,NA,NA,NA,NA,217,NA,210,NA,NA,NA,NA,NA,2.56,NA,3.47,NA,1.41,NA,NA,NA,NA,NA,NA,256,NA,228,NA,NA,NA,NA,NA,2.72,NA,5.06,NA,1.15,NA,NA,NA,NA,NA,NA,1.07,NA,1.02,NA,NA,NA,NA,NA,1.02,NA,1.09,NA,100,0,0,0,0,20.397,0,33.994,0,0,0,0,0,0,0,98.02,0,11.048,0
"10",10,"Central Tallgrass Prairie","High Plains",9.23,NA,NA,NA,NA,NA,NA,220,NA,193,NA,NA,NA,NA,NA,-10.82,42.7,NA,NA,1.16,NA,NA,NA,NA,NA,NA,162,NA,129,NA,NA,NA,NA,NA,3.35,-2.39,NA,NA,1.13,NA,NA,NA,NA,NA,NA,127,NA,110,NA,NA,NA,NA,NA,3.01,-2.53,NA,NA,1.2,NA,NA,NA,NA,NA,NA,176,NA,144,NA,NA,NA,NA,NA,3.57,-2.16,NA,NA,1.05,NA,NA,NA,NA,NA,NA,1.36,NA,1.07,NA,NA,NA,NA,NA,1.38,-1.05,NA,NA,100,0,0,0,0,100,83.3,0,0,0,0,0,0,0,0,100,0,61.111,0
